id,name
54055,Mercer8
54057,Mineral4
54059,Mingo1
54061,Monongalia1
54063,Monroe16
54065,Morgan11
54067,Nicholas2
54069,Ohio4
54071,Pendleton2
54073,Pleasants1
54075,Pocahontas2
54077,Preston1
54079,Putnam9
54081,Raleigh1
54083,Randolph8
54085,Ritchie1
54087,Roane2
54089,Summers1
54091,Taylor6
54093,Tucker1
54095,Tyler2
54097,Upshur2
54099,Wayne16
54101,Webster8
54103,Wetzel1
54105,Wirt1
54107,Wood3
54109,Wyoming3
55000,Wisconsin1
55001,Adams12
55003,Ashland2
55005,Barron1
55007,Bayfield1
55009,Brown9
55011,Buffalo3
55013,Burnett1
55015,Calumet1
55017,Chippewa3
55019,Clark12
55021,Columbia8
55023,Crawford11
55025,Dane1
55027,Dodge4
55029,Door1
55031,Douglas12
55033,Dunn2
55035,Eau Claire1
55037,Florence2
55039,Fond du Lac1
55041,Forest2
55043,Grant15
55045,Green2
55047,Green Lake1
55049,Iowa3
55051,Iron4
55053,Jackson24
55055,Jefferson26
55057,Juneau2
55059,Kenosha1
55061,Kewaunee1
55063,La Crosse1
55065,Lafayette6
55067,Langlade1
55069,Lincoln23
55071,Manitowoc1
55073,Marathon1
55075,Marinette1
55077,Marquette2
55078,Menominee2
55079,Milwaukee1
55081,Monroe17
55083,Oconto1
55085,Oneida3
55087,Outagamie1
55089,Ozaukee1
55091,Pepin1
55093,Pierce5
55095,Polk12
55097,Portage2
55099,Price1
55101,Racine1
55103,Richland7
55105,Rock3
55107,Rusk2
55109,St. Croix1
55111,Sauk1
55113,Sawyer1
55115,Shawano1
55117,Sheboygan1
55119,Taylor7
55121,Trempealeau1
55123,Vernon3
55125,Vilas1
55127,Walworth2
55129,Washburn1
55131,Washington32
55133,Waukesha1
55135,Waupaca1
55137,Waushara1
55139,Winnebago3
55141,Wood4
56000,Wyoming4
56001,Albany2
56003,Big Horn2
56005,Campbell5
56007,Carbon4
56009,Converse1
56011,Crook2
56013,Fremont4
56015,Goshen1
56017,Hot Springs1
56019,Johnson12
56021,Laramie1
56023,Lincoln24
56025,Natrona1
56027,Niobrara1
56029,Park3
56031,Platte3
56033,Sheridan5
56035,Sublette1
56037,Sweetwater1
56039,Teton3
56041,Uinta1
56043,Washakie1
56045,Weston1
60000,America Somoa1
60010,Eastern1
60020,Manu'a1
60030,Rose Island1
60040,Swains Island1
60050,Western1
64000,Federated States of Micronesia1
64002,Chuuk1
64005,Kosrae1
64040,Pohnpeit1
64060,Yap1
66000,Guam1
66010,Guam2
68000,Marshall Islands1
68007,Ailinginae1
68010,Ailinglaplap1
68030,Ailuk1
68040,Arno1
68050,Aur1
68060,Bikar1
68070,Bikini1
68073,Bokak1
68080,Ebon1
68090,Enewetak1
68100,Erikub1
68110,Jabat1
68120,Jaluit1
68130,Jemo1
68140,Kili1
68150,Kwajalein1
68160,Lae1
68170,Lib1
68180,Likiep1
68190,Majuro1
68300,Maloelap1
68310,Mejit1
68320,Mili1
68330,Namorik1
68340,Namu1
68350,Rongelap1
68360,Rongrik1
68385,Toke1
68390,Ujae1
68400,Ujelang1
68410,Utrik1
68420,Wotho1
68430,Wotle1
69000,Northern Mariana Islands1
69085,Northern Islands1
69100,Rota1
69110,Saipan1
69120,Tinian1
70000,Palau1
70002,Aimeliik1
70004,Airai1
70212,Melekeok1
70214,Ngaraard1
70227,Ngernmlengui1
70228,Ngiwal1
72000,Puerto Rico1
72001,Adjuntas1
72003,Aguada1
72005,Aguadilla1
72007,Aguas Buenas1
72009,Aibonito1
72011,Anasco1
72013,Arecibo1
72015,Arroyo1
72017,Barceloneta1
72019,Barranquitas1
72021,Bayamo'n1
72023,Cabo Rojo1
72025,Caguas1
72027,Camuy1
72029,Canovanas1
72031,Carolina1
72033,Catano1
72035,Cayey1
72037,Ceiba1
72041,Cidra1
72043,Coamo1
72045,Comerio1
72047,Corozal1
72049,Culebra1
72051,Dorado1
72053,Fajardo1
72054,Florida2
72055,Guanica1
72057,Guayama1
72059,Guayanilla1
72061,Guaynabo1
72063,Gurabo1
72065,Hatillo1
72067,Hormigueros1
72069,Humacao1
72071,Isabela1
72073,Jayuya1
72075,Juana Diaz1
72077,Juncos1
72079,Lajas1
72081,Lares1
72083,Las Marias1
72085,Las Piedras1
72087,Loiza1
72089,Luquillo1
72091,Manati1
72093,Maricao1
72097,Mayaguez1
72099,Moca1
72101,Morovis1
72103,Naguabo1
72105,Naranjito1
72107,Orocovis1
72109,Patillas1
72111,Penuelas1
72113,Ponce1
72115,Quebradillas1
72117,Rincon1
72119,Rio Grande2
72121,Sabana Grande1
72123,Salinas1
72125,San German1
72127,San Juan5
72129,San Lorenzo1
72131,San Sebastian1
72133,Santa Isabel1
72135,Toa Alta1
72137,Toa Baja1
72139,Trujillo Alto1
72141,Utuado1
72143,Vega Alta1
72145,Vega Baja1
72147,Vieques1
72149,Villalba1
72151,Yabucoa1
72153,Yauco1
74000,U.S. Minor Outlying Islands1
74050,Baker Island1
74100,Howland Island1
74150,Jarvis Island1
74200,Johnston Island1
74250,Kingman Reef1
74300,Midway Islands1
74350,Navassa Island1
74400,Palmyra Atoll1
74450,Wake Island1
78000,Virgin Islands of the United States1
78010,Angaur1
78010,St. Croix2
78020,St. John1
78030,St. Thomas1
78050,Hatoboheit1
78100,Kayangel1
78150,Koror1
78218,Ngarchelong1
78222,Ngardmau1
78224,Ngatpang1
78226,Ngchesar1
78350,Peleliu1
78370,Sonsorol1
